subject,variable,likert,task,modal,wh,answer,story
A2T3N9U2VPSFUM,answer,3.0,accept,mod,where,MA,chocolate
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,where,MA,chocolate
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,where,MA,chocolate
A15SUPIZ05ZFCD,answer,5.0,accept,mod,where,MA,chocolate
A33UVS8TAJCHSN,answer,5.0,accept,mod,where,MA,chocolate
A2FKEASJJHYISJ,answer,5.0,accept,mod,where,MA,chocolate
A89HSG51VTPP0,answer,4.0,accept,mod,who,MA,office
A377LTGWJKY2IW,answer,5.0,accept,mod,who,MA,office
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,who,MA,office
A3E4TBBYCJYZQD,answer,5.0,accept,mod,who,MA,office
A2N2GFB33ZMYGF,answer,5.0,accept,mod,who,MA,office
A1HKCTDOTL6C9I,answer,5.0,accept,mod,who,MA,office
A3388HIWAKD3DV,answer,3.0,accept,mod,who,MA,office
A3QEVFM3UD67BA,answer,4.0,accept,mod,who,MA,office
A1VR49TB3Q4BV8,answer,4.0,accept,mod,who,MA,office
A1H5AOHSC6H59,answer,5.0,accept,mod,who,MA,office
A2FGP5K2VWW23G,answer,4.0,accept,mod,who,MA,office
A2T3N9U2VPSFUM,answer,4.0,accept,mod,who,MA,office
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,who,MA,office
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,who,MA,office
A15SUPIZ05ZFCD,answer,5.0,accept,mod,who,MA,office
A33UVS8TAJCHSN,answer,5.0,accept,mod,who,MA,office
A2FKEASJJHYISJ,answer,5.0,accept,mod,who,MA,office
A89HSG51VTPP0,answer,4.0,accept,mod,how,MA,college
A377LTGWJKY2IW,answer,5.0,accept,mod,how,MA,college
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,how,MA,college
A3E4TBBYCJYZQD,answer,5.0,accept,mod,how,MA,college
A2N2GFB33ZMYGF,answer,5.0,accept,mod,how,MA,college
A1HKCTDOTL6C9I,answer,4.0,accept,mod,how,MA,college
A3388HIWAKD3DV,answer,3.0,accept,mod,how,MA,college
A3QEVFM3UD67BA,answer,4.0,accept,mod,how,MA,college
A1VR49TB3Q4BV8,answer,3.0,accept,mod,how,MA,college
A1H5AOHSC6H59,answer,4.0,accept,mod,how,MA,college
A2FGP5K2VWW23G,answer,4.0,accept,mod,how,MA,college
A2T3N9U2VPSFUM,answer,2.0,accept,mod,how,MA,college
A1Y9ICY1SOTRI9,answer,2.0,accept,mod,how,MA,college
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,how,MA,college
A15SUPIZ05ZFCD,answer,5.0,accept,mod,how,MA,college
A33UVS8TAJCHSN,answer,5.0,accept,mod,how,MA,college
A2FKEASJJHYISJ,answer,5.0,accept,mod,how,MA,college
A89HSG51VTPP0,answer,4.0,accept,mod,where,MA,hideseek
A377LTGWJKY2IW,answer,5.0,accept,mod,where,MA,hideseek
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,where,MA,hideseek
A3E4TBBYCJYZQD,answer,5.0,accept,mod,where,MA,hideseek
A2N2GFB33ZMYGF,answer,4.0,accept,mod,where,MA,hideseek
A1HKCTDOTL6C9I,answer,1.0,accept,mod,where,MA,hideseek
A3388HIWAKD3DV,answer,5.0,accept,mod,where,MA,hideseek
A3QEVFM3UD67BA,answer,4.0,accept,mod,where,MA,hideseek
A1VR49TB3Q4BV8,answer,3.0,accept,mod,where,MA,hideseek
A1H5AOHSC6H59,answer,4.0,accept,mod,where,MA,hideseek
A2FGP5K2VWW23G,answer,4.0,accept,mod,where,MA,hideseek
A2T3N9U2VPSFUM,answer,4.0,accept,mod,where,MA,hideseek
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,where,MA,hideseek
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,where,MA,hideseek
A15SUPIZ05ZFCD,answer,5.0,accept,mod,where,MA,hideseek
A33UVS8TAJCHSN,answer,5.0,accept,mod,where,MA,hideseek
A2FKEASJJHYISJ,answer,5.0,accept,mod,where,MA,hideseek
A89HSG51VTPP0,answer,4.0,accept,mod,who,MA,customer
A377LTGWJKY2IW,answer,5.0,accept,mod,who,MA,customer
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,who,MA,customer
A3E4TBBYCJYZQD,answer,5.0,accept,mod,who,MA,customer
A2N2GFB33ZMYGF,answer,5.0,accept,mod,who,MA,customer
A1HKCTDOTL6C9I,answer,5.0,accept,mod,who,MA,customer
A3388HIWAKD3DV,answer,3.0,accept,mod,who,MA,customer
A3QEVFM3UD67BA,answer,4.0,accept,mod,who,MA,customer
A1VR49TB3Q4BV8,answer,3.0,accept,mod,who,MA,customer
A1H5AOHSC6H59,answer,4.0,accept,mod,who,MA,customer
A2FGP5K2VWW23G,answer,4.0,accept,mod,who,MA,customer
A2T3N9U2VPSFUM,answer,4.0,accept,mod,who,MA,customer
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,who,MA,customer
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,who,MA,customer
A15SUPIZ05ZFCD,answer,5.0,accept,mod,who,MA,customer
A33UVS8TAJCHSN,answer,5.0,accept,mod,who,MA,customer
A2FKEASJJHYISJ,answer,5.0,accept,mod,who,MA,customer
A89HSG51VTPP0,answer,4.0,accept,mod,how,MA,holywood
A377LTGWJKY2IW,answer,5.0,accept,mod,how,MA,holywood
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,how,MA,holywood
A3E4TBBYCJYZQD,answer,5.0,accept,mod,how,MA,holywood
A2N2GFB33ZMYGF,answer,5.0,accept,mod,how,MA,holywood
A1HKCTDOTL6C9I,answer,5.0,accept,mod,how,MA,holywood
A3388HIWAKD3DV,answer,5.0,accept,mod,how,MA,holywood
A3QEVFM3UD67BA,answer,4.0,accept,mod,how,MA,holywood
A1VR49TB3Q4BV8,answer,3.0,accept,mod,how,MA,holywood
A1H5AOHSC6H59,answer,4.0,accept,mod,how,MA,holywood
A2FGP5K2VWW23G,answer,4.0,accept,mod,how,MA,holywood
A2T3N9U2VPSFUM,answer,4.0,accept,mod,how,MA,holywood
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,how,MA,holywood
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,how,MA,holywood
A15SUPIZ05ZFCD,answer,5.0,accept,mod,how,MA,holywood
A33UVS8TAJCHSN,answer,5.0,accept,mod,how,MA,holywood
A2FKEASJJHYISJ,answer,5.0,accept,mod,how,MA,holywood
A89HSG51VTPP0,answer,4.0,accept,mod,who,MA,intern
A377LTGWJKY2IW,answer,5.0,accept,mod,who,MA,intern
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,who,MA,intern
A3E4TBBYCJYZQD,answer,5.0,accept,mod,who,MA,intern
A2N2GFB33ZMYGF,answer,5.0,accept,mod,who,MA,intern
A1HKCTDOTL6C9I,answer,4.0,accept,mod,who,MA,intern
A3388HIWAKD3DV,answer,4.0,accept,mod,who,MA,intern
A3QEVFM3UD67BA,answer,4.0,accept,mod,who,MA,intern
A1VR49TB3Q4BV8,answer,2.0,accept,mod,who,MA,intern
A1H5AOHSC6H59,answer,5.0,accept,mod,who,MA,intern
A2FGP5K2VWW23G,answer,4.0,accept,mod,who,MA,intern
A2T3N9U2VPSFUM,answer,4.0,accept,mod,who,MA,intern
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,who,MA,intern
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,who,MA,intern
A15SUPIZ05ZFCD,answer,5.0,accept,mod,who,MA,intern
A33UVS8TAJCHSN,answer,5.0,accept,mod,who,MA,intern
A2FKEASJJHYISJ,answer,5.0,accept,mod,who,MA,intern
A89HSG51VTPP0,answer,4.0,accept,mod,where,MA,lights
A377LTGWJKY2IW,answer,5.0,accept,mod,where,MA,lights
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,where,MA,lights
A3E4TBBYCJYZQD,answer,5.0,accept,mod,where,MA,lights
A2N2GFB33ZMYGF,answer,5.0,accept,mod,where,MA,lights
A1HKCTDOTL6C9I,answer,5.0,accept,mod,where,MA,lights
A3388HIWAKD3DV,answer,2.0,accept,mod,where,MA,lights
A3QEVFM3UD67BA,answer,4.0,accept,mod,where,MA,lights
A1VR49TB3Q4BV8,answer,3.0,accept,mod,where,MA,lights
A1H5AOHSC6H59,answer,4.0,accept,mod,where,MA,lights
A2FGP5K2VWW23G,answer,4.0,accept,mod,where,MA,lights
A2T3N9U2VPSFUM,answer,5.0,accept,mod,where,MA,lights
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,where,MA,lights
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,where,MA,lights
A15SUPIZ05ZFCD,answer,5.0,accept,mod,where,MA,lights
A33UVS8TAJCHSN,answer,5.0,accept,mod,where,MA,lights
A2FKEASJJHYISJ,answer,5.0,accept,mod,where,MA,lights
